bore_id,reg_id,state_id,lat,lon,my_depth_m,count,mean,std,min,25%,50%,75%,max,cv
11900131,11900131A,3,-19.5219828,147.1777587,27.4,18.0,32790.88888888889,1211.5085826157542,29500.0,32500.0,33000.0,33500.0,35000.0,0.03694650019159044
11900132,0,3,-19.5434351,147.1795648,57.7,36.0,8102.305555555556,5570.970460826087,2200.0,2607.5,6651.5,13800.0,16797.0,0.6875784210589548
11900133,11900133A,3,-19.543399,147.1795552,31.1,20.0,4340.15,3784.864292568215,1420.0,1720.0,1990.0,5750.0,12624.0,0.8720584064072014
11900134,11900134A,3,-19.5166782,147.1473396,47.4,20.0,40288.5,1189.7750119024051,36700.0,39591.5,40250.0,41000.0,42000.0,0.02953138021773968
11900135,11900135A,3,-19.5166873,147.1473015,34.3,20.0,38837.35,8524.82569215224,2850.0,40000.0,40950.0,41075.0,43000.0,0.2195007046606486
11900137,11900137A,3,-19.5345458,147.1214573,11.6,11.0,1143.3636363636365,368.6929000475254,455.0,955.0,1230.0,1425.0,1600.0,0.32246337763558713
11900146,11900146A,3,-19.5123587,147.1087076,9.4,12.0,165.5,97.18538984847466,65.0,100.75,165.0,185.0,435.0,0.5872228993865538
11900147,11900147A,3,-19.5127916,147.1100804,8.7,12.0,220.16666666666663,367.7338052384516,25.0,44.0,54.0,172.5,1300.0,1.67025195414891
11900148,11900148A,3,-19.5126879,147.1169234,4.7,11.0,566.9090909090909,297.7839668435675,285.0,375.0,500.0,645.0,1350.0,0.5252764007824314
11900149,11900149A,3,-19.5128228,147.1179147,8.3,12.0,10734.75,611.9520368905928,8930.0,10689.0,11000.0,11000.0,11300.0,0.05700664075927179
11900150,11900150A,3,-19.513003,147.1188298,8.2,13.0,4679.384615384615,207.13825433815072,4320.0,4498.0,4750.0,4800.0,4950.0,0.04426613141760848
11900151,11900151A,3,-19.5087013,147.1081977,7.7,11.0,88.27272727272727,34.76806266990126,45.0,59.0,89.0,110.0,145.0,0.39387094682689383
11900157,11900157A,3,-19.5088599,147.1109926,7.35,11.0,142.72727272727272,45.854314756827215,62.0,113.5,160.0,175.0,205.0,0.3212722689968786
11900160,0,3,-19.5167052,147.1473968,25.0,20.0,16831.85,17965.838628015525,910.0,927.5,1322.5,36000.0,39000.0,1.0673715977753797
11910012,11910012A,3,-19.5556684,147.3713164,8.2,14.0,108.14285714285714,50.40582558343086,40.0,64.75,103.5,138.5,190.0,0.46610406748218763
11910026,11910026A,3,-19.7572735,147.1653228,19.0,11.0,123.63636363636364,80.75676160826748,35.0,59.0,89.0,187.5,265.0,0.653179689478634
11910029,11910029A,3,-19.7665233,147.1484243,12.1,13.0,23.76923076923077,34.12026242121106,6.0,11.0,13.0,18.0,135.0,1.4354802960380058
11910037,11910037A,3,-19.4969904,147.3737293,9.4,13.0,76.61538461538461,22.160544749390606,50.0,60.0,70.0,99.0,115.0,0.2892440579739738
11910051,11910051A,3,-19.5153931,147.264154,8.1,16.0,956.375,397.1827245320051,386.0,738.75,760.0,1115.0,2071.0,0.4153001955634611
11910057,11910057A,3,-19.5589368,147.2610533,11.0,11.0,687.1818181818181,319.69323364182054,180.0,470.0,660.0,939.5,1150.0,0.4652236499616386
11910058,11910058A,3,-19.5519338,147.2923375,19.5,11.0,94.36363636363636,37.895310335904966,54.0,70.0,94.0,100.5,190.0,0.4015880671435016
11910068,11910068A,3,-19.578073,147.4649884,11.8,16.0,27.3125,13.244967597796029,14.0,20.0,25.5,28.5,70.0,0.4849416054112962
11910069,11910069A,3,-19.5943555,147.3056273,25.7,13.0,20.615384615384617,15.559233386955272,10.0,14.0,17.0,21.0,70.0,0.7547389329493228
11910076,11910076A,3,-19.6002681,147.4742455,10.8,16.0,20.375,4.7871355387816905,14.0,17.75,20.0,21.25,31.0,0.23495143748621794
11910082,11910082A,3,-19.6220399,147.3011836,24.6,13.0,256.0,132.13755459116584,85.0,125.0,225.0,354.0,475.0,0.5161623226217416
11910107,11910107A,3,-19.6515038,147.2808208,14.3,12.0,1310.8333333333333,329.9230856188188,835.0,1018.75,1425.0,1512.5,1800.0,0.2516895758058376
11910113,11910113A,3,-19.674079,147.2311221,23.2,15.0,119.2,14.7270402418719,86.0,115.0,120.0,129.0,140.0,0.12354899531771729
11910114,11910114A,3,-19.6992814,147.2291551,40.8,13.0,169.30769230769232,9.41970112215718,150.0,165.0,170.0,175.0,185.0,0.05563658091233227
11910115,11910115A,3,-19.6992814,147.2291551,26.3,19.0,180.0,86.09232770049192,80.0,120.0,160.0,231.0,391.0,0.47829070944717733
11910118,11910118A,3,-19.5767821,147.3068391,15.3,15.0,39.8,32.911569828427034,14.0,16.0,20.0,60.5,108.0,0.8269238650358551
11910119,11910119A,3,-19.5536988,147.348226,13.9,17.0,18.058823529411764,9.243041898066446,7.0,12.0,17.0,22.0,45.0,0.5118296816518879
11910151,11910151A,3,-19.5342508,147.4544428,10.2,14.0,230.64285714285717,36.007706745291976,175.0,200.0,232.5,257.5,285.0,0.156118889573889
11910152,11910152A,3,-19.514421,147.4256169,11.0,18.0,31.33333333333333,8.317239361004065,20.0,30.0,31.0,32.0,60.0,0.2654438093937468
11910178,11910178A,3,-19.8663013,147.1765345,17.3,14.0,1362.2857142857142,382.3118800487027,1050.0,1100.0,1260.0,1402.5,2310.0,0.28064001261964333
11910184,11910184A,3,-19.525303,147.2002661,8.85,20.0,3137.5,159.79839271966873,2900.0,2987.5,3150.0,3235.0,3440.0,0.05093175863575099
11910185,11910185A,3,-19.5261967,147.238317,10.15,17.0,343.6470588235294,483.0914692344079,25.0,74.0,116.0,220.0,1700.0,1.4057779830511699
11910186,11910186A,3,-19.564764,147.1688533,26.15,19.0,95.94736842105264,102.77725304117668,25.0,41.0,67.0,94.5,395.0,1.0711836575876887
11910188,11910188A,3,-19.5678614,147.1977636,26.95,13.0,42.76923076923077,13.590154807518116,25.0,37.0,39.0,48.0,80.0,0.31775541816139485
11910189,0,3,-19.5692807,147.2132867,19.0,12.0,16.916666666666668,8.039203186808248,10.0,12.0,13.0,20.75,32.0,0.47522383370295057
11910189,0,3,-19.5692807,147.2132867,39.0,12.0,40.083333333333336,25.560830593039437,14.0,20.75,35.5,48.5,100.0,0.6376922393273872
11910190,11910190A,3,-19.5693254,147.2136491,50.7,17.0,100.3529411764706,18.67465252846284,79.0,86.0,93.0,116.0,140.0,0.18608973797413145
11910191,11910191A,3,-19.561424,147.2377204,23.35,11.0,46.18181818181818,14.26056227375472,25.0,37.0,40.0,55.0,76.0,0.30879170277815343
11910192,11910192A,3,-19.5587263,147.2638764,16.8,18.0,621.7777777777778,96.35019188939992,460.0,580.0,615.0,670.0,870.0,0.15495920782784117
11910193,11910193A,3,-19.5585362,147.2905883,22.05,12.0,47.5,8.60760762877288,33.0,43.75,47.5,52.75,62.0,0.18121279218469222
11910195,11910195A,3,-19.6060896,147.2045905,22.35,19.0,18.42105263157895,7.77685875940554,10.0,13.5,16.0,21.5,40.0,0.42217233265344356
11910196,11910196A,3,-19.6106706,147.2338769,19.15,12.0,59.91666666666666,80.43456779873749,31.0,34.0,36.0,40.25,315.0,1.342440630855146
11910200,11910200A,3,-19.6440337,147.1986484,13.15,15.0,18.33333333333333,17.64598969683912,5.0,8.5,12.0,20.0,77.0,0.9625085289184977
11910201,11910201A,3,-19.6467816,147.2274882,27.85,12.0,45.333333333333336,60.051997670705546,27.0,27.0,28.0,29.0,236.0,1.32467641920674
11910202,11910202A,3,-19.6467816,147.2274882,36.8,12.0,555.25,1853.2157861404053,19.0,20.0,20.0,21.0,6440.0,3.3376241083123013
11910204,11910204A,3,-19.6936219,147.1700185,12.75,11.0,28.63636363636364,33.50603744781745,6.0,13.0,18.0,25.5,125.0,1.1700521013523553
11910210,11910210A,3,-19.5945442,147.1554297,32.9,13.0,15.538461538461538,15.06992249822686,2.0,10.0,14.0,14.0,61.0,0.9698464974106396
11910211,11910211A,3,-19.6047024,147.1922871,39.1,11.0,32.54545454545455,8.418594138734049,18.0,29.0,35.0,37.0,47.0,0.2586718869443423
11910212,11910212A,3,-19.6047024,147.1922871,23.1,11.0,20.90909090909091,8.74590813414531,12.0,15.5,18.0,23.5,42.0,0.41828256293738436
11910218,11910218A,3,-19.6145301,147.2728648,32.6,14.0,233.28571428571428,35.4692251686717,146.0,218.75,237.5,258.75,275.0,0.1520419939869577
11910221,11910221A,3,-19.6145301,147.2728648,18.8,26.0,175.80769230769232,40.16368432379602,115.0,140.0,172.0,209.75,250.0,0.22845237200146498
11910234,11910234A,3,-19.5773465,147.2450853,23.7,15.0,55.2,6.002380480157138,45.0,53.0,54.0,58.0,70.0,0.1087387768144409
11910248,0,3,-19.525312,147.2003138,55.4,37.0,29391.243243243243,1694.6312841409451,24400.0,28980.0,29500.0,30200.0,32200.0,0.057657693147448744
11910249,0,3,-19.5157581,147.2648166,45.5,33.0,28966.939393939392,8269.94849568074,18500.0,19800.0,34050.0,36500.0,38100.0,0.28549610931319236
11910250,0,3,-19.5567819,147.2649875,53.3,38.0,5353.368421052632,5050.289723672285,315.0,442.5,3753.5,10000.0,12544.0,0.9433854213753604
11910251,0,3,-19.5402032,147.2587748,53.7,29.0,13798.551724137931,11181.001333851376,1900.0,2400.0,23500.0,24500.0,25300.0,0.8103025272059784
11910252,0,3,-19.5401153,147.2585986,23.8,34.0,716.8529411764706,355.4897716086358,382.0,595.5,655.0,723.75,2600.0,0.4959033452875566
11910254,11910254A,3,-19.5424328,147.4381109,85.3,15.0,28760.0,866.6849814914627,26500.0,28350.0,29000.0,29450.0,30000.0,0.030135082805683683
11910255,0,3,-19.5426149,147.4383184,31.0,11.0,21.818181818181817,3.8940514074208576,17.0,20.0,21.0,22.0,32.0,0.17847735617345598
11910256,0,3,-19.579249,147.4773778,10.0,12.0,52.16666666666666,21.75831432864785,33.0,38.0,46.0,54.75,100.0,0.41709228745011856
11910256,0,3,-19.579249,147.4773778,27.0,13.0,154.69230769230768,50.45193193424248,120.0,134.0,140.0,150.0,315.0,0.32614376685487434
11910256,0,3,-19.579249,147.4773778,36.0,11.0,4848.181818181818,1258.9187279710964,3480.0,4025.0,4350.0,5650.0,7190.0,0.25966821690759534
11910256,0,3,-19.579249,147.4773778,55.0,14.0,24635.714285714286,1251.8338196773211,22600.0,23625.0,24650.0,25450.0,26500.0,0.050813782184640464
11910257,0,3,-19.60026806,147.474276,21.0,13.0,482.7692307692308,565.4504331130115,120.0,237.0,335.0,425.0,2300.0,1.1712644408013304
11910258,11910258A,3,-19.5348079,147.3879112,8.1,14.0,162.92857142857142,73.73076206526876,30.0,106.0,172.0,201.25,290.0,0.4525342695807816
11910259,0,3,-19.5767952,147.4959147,31.0,11.0,6656.363636363636,2089.0776564181274,1000.0,6450.0,7670.0,7900.0,8100.0,0.3138466842474652
11910259,0,3,-19.5767952,147.4959147,58.0,13.0,23201.53846153846,4621.22250447838,7920.0,24000.0,24400.0,24800.0,25500.0,0.19917741714149903
11910259,0,3,-19.5767952,147.4959147,84.0,16.0,11811.25,2086.566158388785,4080.0,12000.0,12300.0,12500.0,13000.0,0.17665921544195448
11910260,0,3,-19.6264408,147.509829,53.45,62.0,14744.516129032258,11209.702339889134,35.0,7025.0,14250.0,26450.0,28000.0,0.7602624760141838
11910261,0,3,-19.6097767,147.4870707,26.0,13.0,461.2307692307692,55.07896429393265,360.0,425.0,467.0,485.0,600.0,0.11941736754855312
11910261,0,3,-19.6097767,147.4870707,34.0,15.0,7888.666666666667,1028.173600313173,6350.0,7150.0,7750.0,8350.0,10500.0,0.13033553625198677
11910261,0,3,-19.6097767,147.4870707,63.0,11.0,21545.454545454544,800.4544163956325,20000.0,21200.0,21700.0,22000.0,22500.0,0.03715189274410109
11910262,0,3,-19.57807301,147.4649758,24.0,12.0,100.25,26.014419078657127,78.0,83.75,89.5,115.5,165.0,0.2594954521561808
11910262,0,3,-19.57807301,147.4649758,50.0,13.0,15238.46153846154,325.41886223363866,14700.0,15000.0,15100.0,15500.0,15700.0,0.021355099490344785
11910263,0,3,-19.52685964,147.465537,27.0,12.0,3025.833333333333,154.00462409429218,2800.0,2945.0,3035.0,3107.5,3350.0,0.05089659843380629
11910263,0,3,-19.52685964,147.465537,42.0,11.0,19981.81818181818,614.521247506027,19000.0,19450.0,20000.0,20400.0,21000.0,0.03075402057582483
11910264,0,3,-19.53424605,147.454444,27.0,12.0,369.3333333333333,77.880249956798,295.0,303.75,355.0,398.75,530.0,0.21086710277111373
11910264,0,3,-19.53424605,147.454444,34.0,16.0,1712.5,499.04575608521776,1090.0,1382.5,1550.0,2012.5,2650.0,0.2914135801957476
11910264,0,3,-19.53424605,147.454444,90.0,11.0,9980.0,339.26390907374747,9500.0,9690.0,10000.0,10150.0,10500.0,0.033994379666708166
11910265,0,3,-19.6157462,147.4983991,11.0,14.0,331.57142857142856,332.6616933128944,72.0,143.75,247.5,393.75,1400.0,1.0032881745757263
11910265,0,3,-19.6157462,147.4983991,27.0,13.0,887.3846153846154,46.812638004315424,830.0,850.0,880.0,940.0,955.0,0.05275349289668001
11910265,0,3,-19.6157462,147.4983991,40.0,12.0,18450.0,764.5557236365801,17000.0,17925.0,18500.0,19000.0,19500.0,0.041439334614448785
11910265,0,3,-19.6157462,147.4983991,56.0,15.0,22653.33333333333,897.5097824112055,20100.0,22350.0,22700.0,23150.0,23800.0,0.039619325297728325
11910265,0,3,-19.6157462,147.4983991,67.0,13.0,20884.615384615383,1648.1535900547185,18000.0,19500.0,21100.0,22500.0,23000.0,0.07891711480924989
11910268,0,3,-19.53539277,147.3877635,19.0,13.0,17.53846153846154,6.899461145811613,5.0,14.0,16.0,20.0,28.0,0.3933903284892586
11910268,0,3,-19.53539277,147.3877635,29.0,14.0,16.142857142857142,8.707707839849464,8.0,10.0,11.5,22.5,30.0,0.5394155299021792
11910268,0,3,-19.53539277,147.3877635,43.0,12.0,17.166666666666668,6.617241025372945,10.0,14.0,15.5,18.5,36.0,0.3854703509925987
11910268,0,3,-19.53539277,147.3877635,59.0,13.0,926.5384615384615,153.56031137884955,695.0,780.0,940.0,1060.0,1130.0,0.16573549588418798
11910268,0,3,-19.53539277,147.3877635,74.0,13.0,19523.07692307692,424.566143558822,18500.0,19500.0,19500.0,19800.0,20000.0,0.021746886785912873
11910269,0,3,-19.50539285,147.3758189,12.0,13.0,125.23076923076924,99.05146292555354,40.0,50.0,90.0,145.0,310.0,0.7909514852777616
11910269,0,3,-19.50539285,147.3758189,27.0,14.0,305.1428571428572,138.8972266117634,60.0,261.25,272.5,311.0,710.0,0.45518754039435555
11910269,0,3,-19.50539285,147.3758189,41.0,14.0,12403.57142857143,370.2723975016884,11900.0,12050.0,12400.0,12600.0,13100.0,0.029852079268779943
11910269,0,3,-19.50539285,147.3758189,60.0,13.0,27776.92307692308,558.5007403066508,27000.0,27200.0,27800.0,28300.0,28500.0,0.020106645317049178
11910269,0,3,-19.50539285,147.3758189,82.0,14.0,22928.571428571428,1257.8544439631328,21200.0,22000.0,22900.0,23475.0,25100.0,0.05485969537533913
11910270,0,3,-19.49699166,147.3737299,11.0,14.0,114.21428571428572,63.70506388690906,53.0,80.5,94.5,113.75,290.0,0.5577679139566771
11910270,0,3,-19.49699166,147.3737299,19.0,16.0,393.1875,60.059102834902,330.0,352.25,377.5,415.0,520.0,0.15274926805888284
11910270,0,3,-19.49699166,147.3737299,32.0,17.0,13382.35294117647,666.3663539278216,11500.0,13100.0,13400.0,14000.0,14500.0,0.04979440886493612
11910270,0,3,-19.49699166,147.3737299,41.0,17.0,25558.82352941177,543.2067096527478,24500.0,25100.0,25500.0,26000.0,26500.0,0.02125319692542396
11910270,0,3,-19.49699166,147.3737299,62.0,17.0,30600.0,704.4501401802686,29000.0,30400.0,30500.0,31000.0,32500.0,0.02302124641111989
11910659,11910659A,3,-19.7192904,147.1562656,17.4,11.0,54.63636363636363,20.670136561100545,40.0,47.0,50.0,52.0,115.0,0.37832196700849585
11910660,11910660A,3,-19.5768133,147.4959147,10.25,12.0,884.5,236.60611688089247,495.0,742.5,858.0,967.5,1350.0,0.26750267595352456
11910708,11910708A,3,-19.5157221,147.2647117,15.5,11.0,4268.181818181818,1939.7516242128436,2950.0,3300.0,3700.0,4250.0,9900.0,0.4544678991765981
11910709,11910709A,3,-19.525294,147.2002089,21.3,12.0,9316.666666666666,825.5393094911663,8100.0,8900.0,9000.0,9975.0,10500.0,0.08860887042838994
11910801,11910801A,3,-19.5534847,147.4152902,9.5,14.0,33.07142857142857,14.793263985363724,11.0,22.25,33.5,42.25,60.0,0.44731251791596577
11910809,11910809A,3,-19.6425808,147.3271374,12.0,13.0,161.3846153846154,61.261105743555405,90.0,130.0,142.0,191.0,315.0,0.3795969374004863
11910866,0,3,-19.6623371,147.2480435,39.0,18.0,1038.9444444444443,1661.070401604028,93.0,137.5,155.0,513.75,4700.0,1.5988057980253731
11910867,0,3,-19.6653489,147.2642218,28.0,17.0,204.8823529411765,129.80797469384402,25.0,140.0,155.0,255.0,517.0,0.633573232786491
11910870,11910870A,3,-19.6226361,147.2049166,29.0,11.0,11.727272727272728,1.348399724926484,10.0,11.0,11.0,13.0,14.0,0.1149798215053591
11910907,11910907A,3,-19.7561628,147.1433011,21.5,13.0,21.07692307692308,9.286742687486807,11.0,15.0,20.0,23.0,46.0,0.4406118793333156
11910923,0,3,-19.6481421,147.2453929,27.55,15.0,163.86666666666667,65.45649227504008,119.0,120.0,150.0,172.5,377.0,0.3994497087573642
12000012,12000012A,3,-19.6374479,147.4053024,16.15,12.0,82.0,189.1156452352033,18.0,19.75,22.0,28.0,680.0,2.3062883565268693
12000040,12000040A,3,-19.7685312,147.2104957,21.2,14.0,147.14285714285714,79.67902642946419,65.0,92.25,122.0,197.5,300.0,0.541507946608009
12000066,12000066A,3,-19.635106,147.4307409,27.0,12.0,165.33333333333334,39.44923857620606,75.0,151.25,172.5,186.25,233.0,0.23860426558189146
12000073,12000073A,3,-19.6669132,147.4354812,20.4,11.0,24.818181818181817,9.075441386711525,10.0,18.5,26.0,31.0,42.0,0.36567712547189296
12000074,12000074A,3,-19.6692804,147.496096,8.5,18.0,825.8333333333334,535.9632614713986,245.0,442.5,785.0,1012.5,2650.0,0.6489968857373141
12000075,12000075A,3,-19.670521,147.4918691,27.2,13.0,4800.923076923077,1507.8752413876102,470.0,5200.0,5400.0,5400.0,5900.0,0.31408027523615545
12000078,12000078A,3,-19.6753111,147.4196893,25.9,11.0,196.54545454545453,91.7511456455598,85.0,117.5,180.0,278.5,335.0,0.4668189648941526
12000079,12000079A,3,-19.6761825,147.433909,14.4,12.0,50.75,18.3358813656324,22.0,45.0,45.5,51.0,100.0,0.3612981549878305
12000089,12000089A,3,-19.6887947,147.4058724,24.5,12.0,268.6666666666667,407.2422404714943,80.0,109.5,142.5,207.5,1550.0,1.5157899769410457
12000090,12000090A,3,-19.6830923,147.4245186,11.1,13.0,525.2307692307693,274.125018269084,116.0,240.0,550.0,770.0,930.0,0.5219134794226848
12000100,12000100A,3,-19.7017814,147.2508215,24.0,13.0,578.5384615384615,136.59832562700964,450.0,510.0,550.0,560.0,967.0,0.23610932497688145
12000101,12000101A,3,-19.7047174,147.2738411,23.9,11.0,56.81818181818182,47.53697125778668,19.0,33.0,36.0,55.0,174.0,0.8366506941370456
12000117,12000117A,3,-19.6471648,147.4440888,15.15,20.0,29.3,14.142507780298002,11.0,19.75,26.5,33.75,65.0,0.48267944642655297
12000120,12000120A,3,-19.6758263,147.4052501,16.2,22.0,38.36363636363637,17.619106119009,23.0,28.5,34.5,41.0,104.0,0.4592657993106611
12000121,12000121A,3,-19.6992258,147.4367517,22.9,11.0,262.1818181818182,36.43300202239223,209.0,232.5,260.0,290.0,320.0,0.13896082602160698
12000127,12000127A,3,-19.7213353,147.2258725,24.9,13.0,130.84615384615384,75.0797866204637,40.0,120.0,125.0,134.0,355.0,0.5738020141481647
12000128,12000128A,3,-19.7225414,147.2434681,23.7,14.0,534.7857142857143,133.35157613295337,405.0,420.0,505.0,597.0,849.0,0.24935515772156364
12000129,12000129A,3,-19.7273369,147.2588771,19.8,12.0,204.58333333333331,184.75214764815607,92.0,116.75,130.0,160.75,660.0,0.9030654874858953
12000132,12000132A,3,-19.7405203,147.223652,22.9,12.0,282.0,95.5909847403842,150.0,195.0,262.5,350.0,438.0,0.3389751231928518
12000143,12000143A,3,-19.7517115,147.2453767,22.6,11.0,115.0909090909091,154.4464014119167,20.0,26.0,30.0,125.5,425.0,1.341951355079845
12000147,12000147A,3,-19.6963013,147.5264035,13.3,11.0,2909.818181818182,1099.4585774991087,1794.0,2002.0,2600.0,3650.0,4800.0,0.3778444249090913
12000148,12000148A,3,-19.6991487,147.5168046,12.3,14.0,863.7857142857143,767.1861852621846,225.0,366.0,464.0,1062.5,2621.0,0.8881672532597853
12000168,12000168A,3,-19.7557175,147.2454902,21.5,12.0,36.333333333333336,9.85654681678706,18.0,32.25,36.0,39.0,60.0,0.2712811050491851
12000169,12000169A,3,-19.7471416,147.2454103,23.55,11.0,134.45454545454547,168.64006856993603,22.0,37.5,50.0,176.5,521.0,1.2542533835492198
12000170,12000170A,3,-19.7411626,147.2291951,25.8,16.0,167.3125,83.61476643910851,89.0,125.0,133.0,195.0,425.0,0.49975205940445877
12000171,12000171A,3,-19.7518878,147.2373903,17.1,11.0,136.8181818181818,27.90633684960526,94.0,121.5,135.0,150.0,190.0,0.20396658162502185
12000172,12000172A,3,-19.7518918,147.2272919,19.55,13.0,136.76923076923077,27.54739505577568,89.0,140.0,140.0,150.0,190.0,0.2014151494516782
12000173,12000173A,3,-19.751839,147.2188828,23.5,12.0,286.8333333333333,106.39107390218696,105.0,203.75,304.0,356.25,440.0,0.3709160043074502
12000174,12000174A,3,-19.7593443,147.2150177,24.4,14.0,350.92857142857144,181.40327547111252,171.0,216.25,253.5,482.5,690.0,0.5169236427021321
12000176,12000176A,3,-19.7631132,147.2291978,15.7,12.0,98.75,26.850173522378174,57.0,79.25,100.0,113.25,155.0,0.2719004913658549
12000177,12000177A,3,-19.7842471,147.1938,19.9,11.0,368.0,199.1461774677084,48.0,217.5,435.0,495.0,591.0,0.5411580909448598
12000181,12000181A,3,-19.8137227,147.1962324,17.9,11.0,461.0,142.4036516385728,200.0,382.5,430.0,571.0,651.0,0.30890163045243557
12000183,12000183A,3,-19.7433304,147.2502816,21.5,12.0,152.25,73.50340128184546,94.0,110.0,125.0,147.5,311.0,0.4827809608002986
12000184,12000184A,3,-19.7386903,147.2532235,21.6,12.0,197.08333333333331,112.6107199267647,120.0,134.25,167.5,170.0,501.0,0.5713863167531402
12000187,12000187A,3,-19.7176887,147.265596,20.0,13.0,106.53846153846152,101.49352638191216,33.0,42.0,59.0,115.0,315.0,0.9526468180251685
12000188,12000188A,3,-19.7112217,147.2693546,27.75,22.0,120.63636363636364,42.97900423689229,63.0,85.75,107.0,147.0,210.0,0.3562690630036286
12000190,12000190A,3,-19.7278218,147.2511831,14.5,11.0,259.72727272727275,141.54934892756725,31.0,187.0,267.0,367.5,460.0,0.5449922429832831
12000192,12000192A,3,-19.7438113,147.2552454,16.1,12.0,125.25,27.53221253863785,85.0,109.0,129.0,142.5,169.0,0.21981806418074132
12000196,12000196A,3,-19.7525499,147.1899342,26.5,21.0,353.85714285714283,190.3880998682128,195.0,220.0,309.0,405.0,760.0,0.5380366165028219
12000198,12000198A,3,-19.7318874,147.2246773,23.0,13.0,255.23076923076923,117.95419580367756,130.0,160.0,200.0,310.0,475.0,0.46214724094267884
12000201,0,3,-19.6756456,147.483835,10.0,14.0,547.7142857142857,105.72855561544137,390.0,468.75,554.0,637.5,710.0,0.19303596486908964
12000201,0,3,-19.6756456,147.483835,27.0,14.0,479.2857142857143,285.9775215941681,210.0,252.25,436.0,582.5,1150.0,0.5966744116718857
12000201,0,3,-19.6756456,147.483835,41.0,12.0,7903.333333333333,3484.6581502698978,490.0,8750.0,9390.0,9677.5,10000.0,0.44090993044325993
12000202,0,3,-19.6791133,147.4746009,8.0,12.0,320.1666666666667,147.65243792177097,65.0,232.5,317.5,377.5,650.0,0.4611736738837198
12000202,0,3,-19.6791133,147.4746009,25.0,14.0,269.07142857142856,37.4647819973624,195.0,246.25,265.0,292.5,325.0,0.13923731031671718
12000202,0,3,-19.6791133,147.4746009,31.0,13.0,333.6923076923077,36.040219698240406,260.0,322.0,335.0,345.0,422.0,0.10800434672132903
12000202,0,3,-19.6791133,147.4746009,42.0,13.0,5959.307692307692,1081.1773971474636,3400.0,5500.0,6181.0,6500.0,7800.0,0.1814266778913016
12000203,12000203A,3,-19.7296667,147.2689178,16.8,12.0,39.333333333333336,21.265992199811045,13.0,24.5,35.5,53.5,79.0,0.5406608186392639
12000204,0,3,-19.6825927,147.4640975,5.0,12.0,360.25,130.02036553765512,134.0,285.5,368.5,460.0,540.0,0.36091704521208917
12000204,0,3,-19.6825927,147.4640975,15.0,14.0,448.07142857142856,83.40214375192991,230.0,417.5,477.5,499.5,525.0,0.18613582217870536
12000204,0,3,-19.6825927,147.4640975,32.0,15.0,173.13333333333333,42.90498916487563,85.0,152.5,170.0,200.0,250.0,0.24781472370933172
12000205,0,3,-19.6692804,147.496096,59.0,51.0,19078.37254901961,9868.444957460692,2950.0,7250.0,24000.0,26500.0,30500.0,0.517258216449275
12000206,0,3,-19.7077293,147.4859734,16.0,12.0,270.3333333333333,60.39616684605878,200.0,225.0,262.5,297.5,385.0,0.22341368747000784
12000206,0,3,-19.7077293,147.4859734,26.0,15.0,3190.6666666666665,7718.590930498969,105.0,225.0,250.0,372.5,22400.0,2.419115419086597
12000206,0,3,-19.7077293,147.4859734,38.0,14.0,15742.857142857143,2485.872168789144,14500.0,14525.0,15000.0,15750.0,24000.0,0.15790476571255904
12000206,0,3,-19.7077293,147.4859734,47.0,11.0,22709.090909090908,552.1857395017468,22000.0,22450.0,22800.0,22900.0,24000.0,0.024315625038107344
12000215,0,3,-20.0509145,147.2680454,15.6,13.0,1022.0,835.1482902255543,22.0,60.0,1350.0,1700.0,2000.0,0.8171705383811686
12000240,12000240A,3,-19.8094288,147.2380555,23.3,13.0,428.0,264.31956668648905,48.0,355.0,365.0,496.0,1050.0,0.6175690810431987
12000241,12000241A,3,-19.7653923,147.2535995,19.9,14.0,910.4285714285714,272.4915564777161,290.0,810.25,925.0,1069.5,1468.0,0.2993003130933646
12000245,12000245A,3,-19.7431701,147.3005431,12.7,12.0,475.6666666666667,74.65719636911749,356.0,413.75,479.5,550.0,570.0,0.15695276041159947
12000249,12000249A,3,-19.7132279,147.2972181,12.7,11.0,63.0,16.14930339054908,42.0,50.5,61.0,73.5,90.0,0.25633814905633456
12000251,12000251A,3,-19.7236613,147.3013969,6.0,12.0,134.08333333333334,63.824273429376994,30.0,91.25,125.0,179.0,225.0,0.4760045252657078
12000254,12000254A,3,-19.7893453,147.216194,26.2,13.0,298.2307692307692,63.44571675344975,175.0,261.0,305.0,345.0,401.0,0.2127403450592847
12000259,0,3,-19.7050282,147.4651927,7.0,12.0,251.08333333333331,103.57470587440592,85.0,181.25,245.0,315.0,440.0,0.4125112746408467
12000259,0,3,-19.7050282,147.4651927,16.0,13.0,232.0,60.51583814727072,130.0,180.0,250.0,263.0,325.0,0.2608441299451324
12000579,12000579A,3,-19.7903081,147.2264436,23.5,12.0,95.16666666666669,67.63919430375118,28.0,45.5,80.5,99.0,264.0,0.710744598638366
12000580,12000580A,3,-19.7510457,147.2097569,20.5,11.0,287.6363636363636,120.38627224669158,63.0,238.0,265.0,372.5,455.0,0.41853634472617174
12000819,12000819A,3,-19.8320588,147.2810994,13.8,11.0,2077.181818181818,761.3109506872757,750.0,1738.5,2300.0,2705.5,3011.0,0.3665114647275607
